date_key,full_date,year_num,quarter_num,month_num,month_name,day_of_month,iso_day_of_week,day_name,iso_week_num,iso_year_num,is_weekend,first_day_month,last_day_month
20061003,2006-10-03,2006,4,10,October,3,2,Tuesday,40,2006,f,2006-10-01,2006-10-31
20061004,2006-10-04,2006,4,10,October,4,3,Wednesday,40,2006,f,2006-10-01,2006-10-31
20061005,2006-10-05,2006,4,10,October,5,4,Thursday,40,2006,f,2006-10-01,2006-10-31
20061006,2006-10-06,2006,4,10,October,6,5,Friday,40,2006,f,2006-10-01,2006-10-31
20061007,2006-10-07,2006,4,10,October,7,6,Saturday,40,2006,t,2006-10-01,2006-10-31
20061008,2006-10-08,2006,4,10,October,8,7,Sunday,40,2006,t,2006-10-01,2006-10-31
20061009,2006-10-09,2006,4,10,October,9,1,Monday,41,2006,f,2006-10-01,2006-10-31
20061010,2006-10-10,2006,4,10,October,10,2,Tuesday,41,2006,f,2006-10-01,2006-10-31
20061011,2006-10-11,2006,4,10,October,11,3,Wednesday,41,2006,f,2006-10-01,2006-10-31
20061012,2006-10-12,2006,4,10,October,12,4,Thursday,41,2006,f,2006-10-01,2006-10-31
20061013,2006-10-13,2006,4,10,October,13,5,Friday,41,2006,f,2006-10-01,2006-10-31
20061014,2006-10-14,2006,4,10,October,14,6,Saturday,41,2006,t,2006-10-01,2006-10-31
20061015,2006-10-15,2006,4,10,October,15,7,Sunday,41,2006,t,2006-10-01,2006-10-31
20061016,2006-10-16,2006,4,10,October,16,1,Monday,42,2006,f,2006-10-01,2006-10-31
20061017,2006-10-17,2006,4,10,October,17,2,Tuesday,42,2006,f,2006-10-01,2006-10-31
20061018,2006-10-18,2006,4,10,October,18,3,Wednesday,42,2006,f,2006-10-01,2006-10-31
20061019,2006-10-19,2006,4,10,October,19,4,Thursday,42,2006,f,2006-10-01,2006-10-31
20061020,2006-10-20,2006,4,10,October,20,5,Friday,42,2006,f,2006-10-01,2006-10-31
20061021,2006-10-21,2006,4,10,October,21,6,Saturday,42,2006,t,2006-10-01,2006-10-31
20061022,2006-10-22,2006,4,10,October,22,7,Sunday,42,2006,t,2006-10-01,2006-10-31
20061023,2006-10-23,2006,4,10,October,23,1,Monday,43,2006,f,2006-10-01,2006-10-31
20061024,2006-10-24,2006,4,10,October,24,2,Tuesday,43,2006,f,2006-10-01,2006-10-31
20061025,2006-10-25,2006,4,10,October,25,3,Wednesday,43,2006,f,2006-10-01,2006-10-31
20061026,2006-10-26,2006,4,10,October,26,4,Thursday,43,2006,f,2006-10-01,2006-10-31
20061027,2006-10-27,2006,4,10,October,27,5,Friday,43,2006,f,2006-10-01,2006-10-31
20061028,2006-10-28,2006,4,10,October,28,6,Saturday,43,2006,t,2006-10-01,2006-10-31
20061029,2006-10-29,2006,4,10,October,29,7,Sunday,43,2006,t,2006-10-01,2006-10-31
20061030,2006-10-30,2006,4,10,October,30,1,Monday,44,2006,f,2006-10-01,2006-10-31
20061031,2006-10-31,2006,4,10,October,31,2,Tuesday,44,2006,f,2006-10-01,2006-10-31
20061101,2006-11-01,2006,4,11,November,1,3,Wednesday,44,2006,f,2006-11-01,2006-11-30
20061102,2006-11-02,2006,4,11,November,2,4,Thursday,44,2006,f,2006-11-01,2006-11-30
20061103,2006-11-03,2006,4,11,November,3,5,Friday,44,2006,f,2006-11-01,2006-11-30
20061104,2006-11-04,2006,4,11,November,4,6,Saturday,44,2006,t,2006-11-01,2006-11-30
20061105,2006-11-05,2006,4,11,November,5,7,Sunday,44,2006,t,2006-11-01,2006-11-30
20061106,2006-11-06,2006,4,11,November,6,1,Monday,45,2006,f,2006-11-01,2006-11-30
20061107,2006-11-07,2006,4,11,November,7,2,Tuesday,45,2006,f,2006-11-01,2006-11-30
20061108,2006-11-08,2006,4,11,November,8,3,Wednesday,45,2006,f,2006-11-01,2006-11-30
20061109,2006-11-09,2006,4,11,November,9,4,Thursday,45,2006,f,2006-11-01,2006-11-30
20061110,2006-11-10,2006,4,11,November,10,5,Friday,45,2006,f,2006-11-01,2006-11-30
20061111,2006-11-11,2006,4,11,November,11,6,Saturday,45,2006,t,2006-11-01,2006-11-30
20061112,2006-11-12,2006,4,11,November,12,7,Sunday,45,2006,t,2006-11-01,2006-11-30
20061113,2006-11-13,2006,4,11,November,13,1,Monday,46,2006,f,2006-11-01,2006-11-30
20061114,2006-11-14,2006,4,11,November,14,2,Tuesday,46,2006,f,2006-11-01,2006-11-30
20061115,2006-11-15,2006,4,11,November,15,3,Wednesday,46,2006,f,2006-11-01,2006-11-30
20061116,2006-11-16,2006,4,11,November,16,4,Thursday,46,2006,f,2006-11-01,2006-11-30
20061117,2006-11-17,2006,4,11,November,17,5,Friday,46,2006,f,2006-11-01,2006-11-30
20061118,2006-11-18,2006,4,11,November,18,6,Saturday,46,2006,t,2006-11-01,2006-11-30
20061119,2006-11-19,2006,4,11,November,19,7,Sunday,46,2006,t,2006-11-01,2006-11-30
20061120,2006-11-20,2006,4,11,November,20,1,Monday,47,2006,f,2006-11-01,2006-11-30
20061121,2006-11-21,2006,4,11,November,21,2,Tuesday,47,2006,f,2006-11-01,2006-11-30
20061122,2006-11-22,2006,4,11,November,22,3,Wednesday,47,2006,f,2006-11-01,2006-11-30
20061123,2006-11-23,2006,4,11,November,23,4,Thursday,47,2006,f,2006-11-01,2006-11-30
20061124,2006-11-24,2006,4,11,November,24,5,Friday,47,2006,f,2006-11-01,2006-11-30
20061125,2006-11-25,2006,4,11,November,25,6,Saturday,47,2006,t,2006-11-01,2006-11-30
20061126,2006-11-26,2006,4,11,November,26,7,Sunday,47,2006,t,2006-11-01,2006-11-30
20061127,2006-11-27,2006,4,11,November,27,1,Monday,48,2006,f,2006-11-01,2006-11-30
20061128,2006-11-28,2006,4,11,November,28,2,Tuesday,48,2006,f,2006-11-01,2006-11-30
20061129,2006-11-29,2006,4,11,November,29,3,Wednesday,48,2006,f,2006-11-01,2006-11-30
20061130,2006-11-30,2006,4,11,November,30,4,Thursday,48,2006,f,2006-11-01,2006-11-30
20061201,2006-12-01,2006,4,12,December,1,5,Friday,48,2006,f,2006-12-01,2006-12-31
20061202,2006-12-02,2006,4,12,December,2,6,Saturday,48,2006,t,2006-12-01,2006-12-31
20061203,2006-12-03,2006,4,12,December,3,7,Sunday,48,2006,t,2006-12-01,2006-12-31
20061204,2006-12-04,2006,4,12,December,4,1,Monday,49,2006,f,2006-12-01,2006-12-31
20061205,2006-12-05,2006,4,12,December,5,2,Tuesday,49,2006,f,2006-12-01,2006-12-31
20061206,2006-12-06,2006,4,12,December,6,3,Wednesday,49,2006,f,2006-12-01,2006-12-31
20061207,2006-12-07,2006,4,12,December,7,4,Thursday,49,2006,f,2006-12-01,2006-12-31
20061208,2006-12-08,2006,4,12,December,8,5,Friday,49,2006,f,2006-12-01,2006-12-31
20061209,2006-12-09,2006,4,12,December,9,6,Saturday,49,2006,t,2006-12-01,2006-12-31
20061210,2006-12-10,2006,4,12,December,10,7,Sunday,49,2006,t,2006-12-01,2006-12-31
20061211,2006-12-11,2006,4,12,December,11,1,Monday,50,2006,f,2006-12-01,2006-12-31
20061212,2006-12-12,2006,4,12,December,12,2,Tuesday,50,2006,f,2006-12-01,2006-12-31
20061213,2006-12-13,2006,4,12,December,13,3,Wednesday,50,2006,f,2006-12-01,2006-12-31
20061214,2006-12-14,2006,4,12,December,14,4,Thursday,50,2006,f,2006-12-01,2006-12-31
20061215,2006-12-15,2006,4,12,December,15,5,Friday,50,2006,f,2006-12-01,2006-12-31
20061216,2006-12-16,2006,4,12,December,16,6,Saturday,50,2006,t,2006-12-01,2006-12-31
20061217,2006-12-17,2006,4,12,December,17,7,Sunday,50,2006,t,2006-12-01,2006-12-31
20061218,2006-12-18,2006,4,12,December,18,1,Monday,51,2006,f,2006-12-01,2006-12-31
20061219,2006-12-19,2006,4,12,December,19,2,Tuesday,51,2006,f,2006-12-01,2006-12-31
20061220,2006-12-20,2006,4,12,December,20,3,Wednesday,51,2006,f,2006-12-01,2006-12-31
20061221,2006-12-21,2006,4,12,December,21,4,Thursday,51,2006,f,2006-12-01,2006-12-31
20061222,2006-12-22,2006,4,12,December,22,5,Friday,51,2006,f,2006-12-01,2006-12-31
20061223,2006-12-23,2006,4,12,December,23,6,Saturday,51,2006,t,2006-12-01,2006-12-31
20061224,2006-12-24,2006,4,12,December,24,7,Sunday,51,2006,t,2006-12-01,2006-12-31
20061225,2006-12-25,2006,4,12,December,25,1,Monday,52,2006,f,2006-12-01,2006-12-31
20061226,2006-12-26,2006,4,12,December,26,2,Tuesday,52,2006,f,2006-12-01,2006-12-31
20061227,2006-12-27,2006,4,12,December,27,3,Wednesday,52,2006,f,2006-12-01,2006-12-31
20061228,2006-12-28,2006,4,12,December,28,4,Thursday,52,2006,f,2006-12-01,2006-12-31
20061229,2006-12-29,2006,4,12,December,29,5,Friday,52,2006,f,2006-12-01,2006-12-31
20061230,2006-12-30,2006,4,12,December,30,6,Saturday,52,2006,t,2006-12-01,2006-12-31
20061231,2006-12-31,2006,4,12,December,31,7,Sunday,52,2006,t,2006-12-01,2006-12-31
20070101,2007-01-01,2007,1,1,January,1,1,Monday,1,2007,f,2007-01-01,2007-01-31
20070102,2007-01-02,2007,1,1,January,2,2,Tuesday,1,2007,f,2007-01-01,2007-01-31
20070103,2007-01-03,2007,1,1,January,3,3,Wednesday,1,2007,f,2007-01-01,2007-01-31
20070104,2007-01-04,2007,1,1,January,4,4,Thursday,1,2007,f,2007-01-01,2007-01-31
20070105,2007-01-05,2007,1,1,January,5,5,Friday,1,2007,f,2007-01-01,2007-01-31
20070106,2007-01-06,2007,1,1,January,6,6,Saturday,1,2007,t,2007-01-01,2007-01-31
20070107,2007-01-07,2007,1,1,January,7,7,Sunday,1,2007,t,2007-01-01,2007-01-31
20070108,2007-01-08,2007,1,1,January,8,1,Monday,2,2007,f,2007-01-01,2007-01-31
20070109,2007-01-09,2007,1,1,January,9,2,Tuesday,2,2007,f,2007-01-01,2007-01-31
20070110,2007-01-10,2007,1,1,January,10,3,Wednesday,2,2007,f,2007-01-01,2007-01-31
20070111,2007-01-11,2007,1,1,January,11,4,Thursday,2,2007,f,2007-01-01,2007-01-31
20070112,2007-01-12,2007,1,1,January,12,5,Friday,2,2007,f,2007-01-01,2007-01-31
20070113,2007-01-13,2007,1,1,January,13,6,Saturday,2,2007,t,2007-01-01,2007-01-31
20070114,2007-01-14,2007,1,1,January,14,7,Sunday,2,2007,t,2007-01-01,2007-01-31
20070115,2007-01-15,2007,1,1,January,15,1,Monday,3,2007,f,2007-01-01,2007-01-31
20070116,2007-01-16,2007,1,1,January,16,2,Tuesday,3,2007,f,2007-01-01,2007-01-31
20070117,2007-01-17,2007,1,1,January,17,3,Wednesday,3,2007,f,2007-01-01,2007-01-31
20070118,2007-01-18,2007,1,1,January,18,4,Thursday,3,2007,f,2007-01-01,2007-01-31
20070119,2007-01-19,2007,1,1,January,19,5,Friday,3,2007,f,2007-01-01,2007-01-31
20070120,2007-01-20,2007,1,1,January,20,6,Saturday,3,2007,t,2007-01-01,2007-01-31
20070121,2007-01-21,2007,1,1,January,21,7,Sunday,3,2007,t,2007-01-01,2007-01-31
20070122,2007-01-22,2007,1,1,January,22,1,Monday,4,2007,f,2007-01-01,2007-01-31
20070123,2007-01-23,2007,1,1,January,23,2,Tuesday,4,2007,f,2007-01-01,2007-01-31
20070124,2007-01-24,2007,1,1,January,24,3,Wednesday,4,2007,f,2007-01-01,2007-01-31
20070125,2007-01-25,2007,1,1,January,25,4,Thursday,4,2007,f,2007-01-01,2007-01-31
20070126,2007-01-26,2007,1,1,January,26,5,Friday,4,2007,f,2007-01-01,2007-01-31
20070127,2007-01-27,2007,1,1,January,27,6,Saturday,4,2007,t,2007-01-01,2007-01-31
20070128,2007-01-28,2007,1,1,January,28,7,Sunday,4,2007,t,2007-01-01,2007-01-31
20070129,2007-01-29,2007,1,1,January,29,1,Monday,5,2007,f,2007-01-01,2007-01-31
20070130,2007-01-30,2007,1,1,January,30,2,Tuesday,5,2007,f,2007-01-01,2007-01-31
20070131,2007-01-31,2007,1,1,January,31,3,Wednesday,5,2007,f,2007-01-01,2007-01-31
20070201,2007-02-01,2007,1,2,February,1,4,Thursday,5,2007,f,2007-02-01,2007-02-28
20070202,2007-02-02,2007,1,2,February,2,5,Friday,5,2007,f,2007-02-01,2007-02-28
20070203,2007-02-03,2007,1,2,February,3,6,Saturday,5,2007,t,2007-02-01,2007-02-28
20070204,2007-02-04,2007,1,2,February,4,7,Sunday,5,2007,t,2007-02-01,2007-02-28
20070205,2007-02-05,2007,1,2,February,5,1,Monday,6,2007,f,2007-02-01,2007-02-28
20070206,2007-02-06,2007,1,2,February,6,2,Tuesday,6,2007,f,2007-02-01,2007-02-28
20070207,2007-02-07,2007,1,2,February,7,3,Wednesday,6,2007,f,2007-02-01,2007-02-28
20070208,2007-02-08,2007,1,2,February,8,4,Thursday,6,2007,f,2007-02-01,2007-02-28
20070209,2007-02-09,2007,1,2,February,9,5,Friday,6,2007,f,2007-02-01,2007-02-28
20070210,2007-02-10,2007,1,2,February,10,6,Saturday,6,2007,t,2007-02-01,2007-02-28
20070211,2007-02-11,2007,1,2,February,11,7,Sunday,6,2007,t,2007-02-01,2007-02-28
20070212,2007-02-12,2007,1,2,February,12,1,Monday,7,2007,f,2007-02-01,2007-02-28
20070213,2007-02-13,2007,1,2,February,13,2,Tuesday,7,2007,f,2007-02-01,2007-02-28
20070214,2007-02-14,2007,1,2,February,14,3,Wednesday,7,2007,f,2007-02-01,2007-02-28
20070215,2007-02-15,2007,1,2,February,15,4,Thursday,7,2007,f,2007-02-01,2007-02-28
20070216,2007-02-16,2007,1,2,February,16,5,Friday,7,2007,f,2007-02-01,2007-02-28
20070217,2007-02-17,2007,1,2,February,17,6,Saturday,7,2007,t,2007-02-01,2007-02-28
20070218,2007-02-18,2007,1,2,February,18,7,Sunday,7,2007,t,2007-02-01,2007-02-28
20070219,2007-02-19,2007,1,2,February,19,1,Monday,8,2007,f,2007-02-01,2007-02-28
20070220,2007-02-20,2007,1,2,February,20,2,Tuesday,8,2007,f,2007-02-01,2007-02-28
20070221,2007-02-21,2007,1,2,February,21,3,Wednesday,8,2007,f,2007-02-01,2007-02-28
20070222,2007-02-22,2007,1,2,February,22,4,Thursday,8,2007,f,2007-02-01,2007-02-28
20070223,2007-02-23,2007,1,2,February,23,5,Friday,8,2007,f,2007-02-01,2007-02-28
20070224,2007-02-24,2007,1,2,February,24,6,Saturday,8,2007,t,2007-02-01,2007-02-28
20070225,2007-02-25,2007,1,2,February,25,7,Sunday,8,2007,t,2007-02-01,2007-02-28
20070226,2007-02-26,2007,1,2,February,26,1,Monday,9,2007,f,2007-02-01,2007-02-28
20070227,2007-02-27,2007,1,2,February,27,2,Tuesday,9,2007,f,2007-02-01,2007-02-28
20070228,2007-02-28,2007,1,2,February,28,3,Wednesday,9,2007,f,2007-02-01,2007-02-28
20070301,2007-03-01,2007,1,3,March,1,4,Thursday,9,2007,f,2007-03-01,2007-03-31
20070302,2007-03-02,2007,1,3,March,2,5,Friday,9,2007,f,2007-03-01,2007-03-31
20070303,2007-03-03,2007,1,3,March,3,6,Saturday,9,2007,t,2007-03-01,2007-03-31
20070304,2007-03-04,2007,1,3,March,4,7,Sunday,9,2007,t,2007-03-01,2007-03-31
20070305,2007-03-05,2007,1,3,March,5,1,Monday,10,2007,f,2007-03-01,2007-03-31
20070306,2007-03-06,2007,1,3,March,6,2,Tuesday,10,2007,f,2007-03-01,2007-03-31
20070307,2007-03-07,2007,1,3,March,7,3,Wednesday,10,2007,f,2007-03-01,2007-03-31
20070308,2007-03-08,2007,1,3,March,8,4,Thursday,10,2007,f,2007-03-01,2007-03-31
20070309,2007-03-09,2007,1,3,March,9,5,Friday,10,2007,f,2007-03-01,2007-03-31
20070310,2007-03-10,2007,1,3,March,10,6,Saturday,10,2007,t,2007-03-01,2007-03-31
20070311,2007-03-11,2007,1,3,March,11,7,Sunday,10,2007,t,2007-03-01,2007-03-31
20070312,2007-03-12,2007,1,3,March,12,1,Monday,11,2007,f,2007-03-01,2007-03-31
20070313,2007-03-13,2007,1,3,March,13,2,Tuesday,11,2007,f,2007-03-01,2007-03-31
20070314,2007-03-14,2007,1,3,March,14,3,Wednesday,11,2007,f,2007-03-01,2007-03-31
20070315,2007-03-15,2007,1,3,March,15,4,Thursday,11,2007,f,2007-03-01,2007-03-31
20070316,2007-03-16,2007,1,3,March,16,5,Friday,11,2007,f,2007-03-01,2007-03-31
20070317,2007-03-17,2007,1,3,March,17,6,Saturday,11,2007,t,2007-03-01,2007-03-31
20070318,2007-03-18,2007,1,3,March,18,7,Sunday,11,2007,t,2007-03-01,2007-03-31
20070319,2007-03-19,2007,1,3,March,19,1,Monday,12,2007,f,2007-03-01,2007-03-31
20070320,2007-03-20,2007,1,3,March,20,2,Tuesday,12,2007,f,2007-03-01,2007-03-31
20070321,2007-03-21,2007,1,3,March,21,3,Wednesday,12,2007,f,2007-03-01,2007-03-31
20070322,2007-03-22,2007,1,3,March,22,4,Thursday,12,2007,f,2007-03-01,2007-03-31
20070323,2007-03-23,2007,1,3,March,23,5,Friday,12,2007,f,2007-03-01,2007-03-31
20070324,2007-03-24,2007,1,3,March,24,6,Saturday,12,2007,t,2007-03-01,2007-03-31
20070325,2007-03-25,2007,1,3,March,25,7,Sunday,12,2007,t,2007-03-01,2007-03-31
20070326,2007-03-26,2007,1,3,March,26,1,Monday,13,2007,f,2007-03-01,2007-03-31
20070327,2007-03-27,2007,1,3,March,27,2,Tuesday,13,2007,f,2007-03-01,2007-03-31
20070328,2007-03-28,2007,1,3,March,28,3,Wednesday,13,2007,f,2007-03-01,2007-03-31
20070329,2007-03-29,2007,1,3,March,29,4,Thursday,13,2007,f,2007-03-01,2007-03-31
20070330,2007-03-30,2007,1,3,March,30,5,Friday,13,2007,f,2007-03-01,2007-03-31
20070331,2007-03-31,2007,1,3,March,31,6,Saturday,13,2007,t,2007-03-01,2007-03-31
20070401,2007-04-01,2007,2,4,April,1,7,Sunday,13,2007,t,2007-04-01,2007-04-30
20070402,2007-04-02,2007,2,4,April,2,1,Monday,14,2007,f,2007-04-01,2007-04-30
20070403,2007-04-03,2007,2,4,April,3,2,Tuesday,14,2007,f,2007-04-01,2007-04-30
20070404,2007-04-04,2007,2,4,April,4,3,Wednesday,14,2007,f,2007-04-01,2007-04-30
20070405,2007-04-05,2007,2,4,April,5,4,Thursday,14,2007,f,2007-04-01,2007-04-30
20070406,2007-04-06,2007,2,4,April,6,5,Friday,14,2007,f,2007-04-01,2007-04-30
20070407,2007-04-07,2007,2,4,April,7,6,Saturday,14,2007,t,2007-04-01,2007-04-30
20070408,2007-04-08,2007,2,4,April,8,7,Sunday,14,2007,t,2007-04-01,2007-04-30
20070409,2007-04-09,2007,2,4,April,9,1,Monday,15,2007,f,2007-04-01,2007-04-30
20070410,2007-04-10,2007,2,4,April,10,2,Tuesday,15,2007,f,2007-04-01,2007-04-30
20070411,2007-04-11,2007,2,4,April,11,3,Wednesday,15,2007,f,2007-04-01,2007-04-30
20070412,2007-04-12,2007,2,4,April,12,4,Thursday,15,2007,f,2007-04-01,2007-04-30
20070413,2007-04-13,2007,2,4,April,13,5,Friday,15,2007,f,2007-04-01,2007-04-30
20070414,2007-04-14,2007,2,4,April,14,6,Saturday,15,2007,t,2007-04-01,2007-04-30
20070415,2007-04-15,2007,2,4,April,15,7,Sunday,15,2007,t,2007-04-01,2007-04-30
20070416,2007-04-16,2007,2,4,April,16,1,Monday,16,2007,f,2007-04-01,2007-04-30
20070417,2007-04-17,2007,2,4,April,17,2,Tuesday,16,2007,f,2007-04-01,2007-04-30
20070418,2007-04-18,2007,2,4,April,18,3,Wednesday,16,2007,f,2007-04-01,2007-04-30
20070419,2007-04-19,2007,2,4,April,19,4,Thursday,16,2007,f,2007-04-01,2007-04-30
20070420,2007-04-20,2007,2,4,April,20,5,Friday,16,2007,f,2007-04-01,2007-04-30
20070421,2007-04-21,2007,2,4,April,21,6,Saturday,16,2007,t,2007-04-01,2007-04-30
20070422,2007-04-22,2007,2,4,April,22,7,Sunday,16,2007,t,2007-04-01,2007-04-30
20070423,2007-04-23,2007,2,4,April,23,1,Monday,17,2007,f,2007-04-01,2007-04-30
20070424,2007-04-24,2007,2,4,April,24,2,Tuesday,17,2007,f,2007-04-01,2007-04-30
20070425,2007-04-25,2007,2,4,April,25,3,Wednesday,17,2007,f,2007-04-01,2007-04-30
20070426,2007-04-26,2007,2,4,April,26,4,Thursday,17,2007,f,2007-04-01,2007-04-30
20070427,2007-04-27,2007,2,4,April,27,5,Friday,17,2007,f,2007-04-01,2007-04-30
20070428,2007-04-28,2007,2,4,April,28,6,Saturday,17,2007,t,2007-04-01,2007-04-30
20070429,2007-04-29,2007,2,4,April,29,7,Sunday,17,2007,t,2007-04-01,2007-04-30
20070430,2007-04-30,2007,2,4,April,30,1,Monday,18,2007,f,2007-04-01,2007-04-30
20070501,2007-05-01,2007,2,5,May,1,2,Tuesday,18,2007,f,2007-05-01,2007-05-31
20070502,2007-05-02,2007,2,5,May,2,3,Wednesday,18,2007,f,2007-05-01,2007-05-31
20070503,2007-05-03,2007,2,5,May,3,4,Thursday,18,2007,f,2007-05-01,2007-05-31
20070504,2007-05-04,2007,2,5,May,4,5,Friday,18,2007,f,2007-05-01,2007-05-31
20070505,2007-05-05,2007,2,5,May,5,6,Saturday,18,2007,t,2007-05-01,2007-05-31
20070506,2007-05-06,2007,2,5,May,6,7,Sunday,18,2007,t,2007-05-01,2007-05-31
20070507,2007-05-07,2007,2,5,May,7,1,Monday,19,2007,f,2007-05-01,2007-05-31
20070508,2007-05-08,2007,2,5,May,8,2,Tuesday,19,2007,f,2007-05-01,2007-05-31
20070509,2007-05-09,2007,2,5,May,9,3,Wednesday,19,2007,f,2007-05-01,2007-05-31
20070510,2007-05-10,2007,2,5,May,10,4,Thursday,19,2007,f,2007-05-01,2007-05-31
20070511,2007-05-11,2007,2,5,May,11,5,Friday,19,2007,f,2007-05-01,2007-05-31
20070512,2007-05-12,2007,2,5,May,12,6,Saturday,19,2007,t,2007-05-01,2007-05-31
20070513,2007-05-13,2007,2,5,May,13,7,Sunday,19,2007,t,2007-05-01,2007-05-31
20070514,2007-05-14,2007,2,5,May,14,1,Monday,20,2007,f,2007-05-01,2007-05-31
20070515,2007-05-15,2007,2,5,May,15,2,Tuesday,20,2007,f,2007-05-01,2007-05-31
20070516,2007-05-16,2007,2,5,May,16,3,Wednesday,20,2007,f,2007-05-01,2007-05-31
20070517,2007-05-17,2007,2,5,May,17,4,Thursday,20,2007,f,2007-05-01,2007-05-31
20070518,2007-05-18,2007,2,5,May,18,5,Friday,20,2007,f,2007-05-01,2007-05-31
20070519,2007-05-19,2007,2,5,May,19,6,Saturday,20,2007,t,2007-05-01,2007-05-31
20070520,2007-05-20,2007,2,5,May,20,7,Sunday,20,2007,t,2007-05-01,2007-05-31
20070521,2007-05-21,2007,2,5,May,21,1,Monday,21,2007,f,2007-05-01,2007-05-31
20070522,2007-05-22,2007,2,5,May,22,2,Tuesday,21,2007,f,2007-05-01,2007-05-31
20070523,2007-05-23,2007,2,5,May,23,3,Wednesday,21,2007,f,2007-05-01,2007-05-31
20070524,2007-05-24,2007,2,5,May,24,4,Thursday,21,2007,f,2007-05-01,2007-05-31
20070525,2007-05-25,2007,2,5,May,25,5,Friday,21,2007,f,2007-05-01,2007-05-31
20070526,2007-05-26,2007,2,5,May,26,6,Saturday,21,2007,t,2007-05-01,2007-05-31
20070527,2007-05-27,2007,2,5,May,27,7,Sunday,21,2007,t,2007-05-01,2007-05-31
20070528,2007-05-28,2007,2,5,May,28,1,Monday,22,2007,f,2007-05-01,2007-05-31
20070529,2007-05-29,2007,2,5,May,29,2,Tuesday,22,2007,f,2007-05-01,2007-05-31
20070530,2007-05-30,2007,2,5,May,30,3,Wednesday,22,2007,f,2007-05-01,2007-05-31
20070531,2007-05-31,2007,2,5,May,31,4,Thursday,22,2007,f,2007-05-01,2007-05-31
20070601,2007-06-01,2007,2,6,June,1,5,Friday,22,2007,f,2007-06-01,2007-06-30
20070602,2007-06-02,2007,2,6,June,2,6,Saturday,22,2007,t,2007-06-01,2007-06-30
20070603,2007-06-03,2007,2,6,June,3,7,Sunday,22,2007,t,2007-06-01,2007-06-30
20070604,2007-06-04,2007,2,6,June,4,1,Monday,23,2007,f,2007-06-01,2007-06-30
20070605,2007-06-05,2007,2,6,June,5,2,Tuesday,23,2007,f,2007-06-01,2007-06-30
20070606,2007-06-06,2007,2,6,June,6,3,Wednesday,23,2007,f,2007-06-01,2007-06-30
20070607,2007-06-07,2007,2,6,June,7,4,Thursday,23,2007,f,2007-06-01,2007-06-30
20070608,2007-06-08,2007,2,6,June,8,5,Friday,23,2007,f,2007-06-01,2007-06-30
20070609,2007-06-09,2007,2,6,June,9,6,Saturday,23,2007,t,2007-06-01,2007-06-30
20070610,2007-06-10,2007,2,6,June,10,7,Sunday,23,2007,t,2007-06-01,2007-06-30
20070611,2007-06-11,2007,2,6,June,11,1,Monday,24,2007,f,2007-06-01,2007-06-30
20070612,2007-06-12,2007,2,6,June,12,2,Tuesday,24,2007,f,2007-06-01,2007-06-30
20070613,2007-06-13,2007,2,6,June,13,3,Wednesday,24,2007,f,2007-06-01,2007-06-30
20070614,2007-06-14,2007,2,6,June,14,4,Thursday,24,2007,f,2007-06-01,2007-06-30
20070615,2007-06-15,2007,2,6,June,15,5,Friday,24,2007,f,2007-06-01,2007-06-30
20070616,2007-06-16,2007,2,6,June,16,6,Saturday,24,2007,t,2007-06-01,2007-06-30
20070617,2007-06-17,2007,2,6,June,17,7,Sunday,24,2007,t,2007-06-01,2007-06-30
20070618,2007-06-18,2007,2,6,June,18,1,Monday,25,2007,f,2007-06-01,2007-06-30
20070619,2007-06-19,2007,2,6,June,19,2,Tuesday,25,2007,f,2007-06-01,2007-06-30
20070620,2007-06-20,2007,2,6,June,20,3,Wednesday,25,2007,f,2007-06-01,2007-06-30
20070621,2007-06-21,2007,2,6,June,21,4,Thursday,25,2007,f,2007-06-01,2007-06-30
20070622,2007-06-22,2007,2,6,June,22,5,Friday,25,2007,f,2007-06-01,2007-06-30
20070623,2007-06-23,2007,2,6,June,23,6,Saturday,25,2007,t,2007-06-01,2007-06-30
20070624,2007-06-24,2007,2,6,June,24,7,Sunday,25,2007,t,2007-06-01,2007-06-30
20070625,2007-06-25,2007,2,6,June,25,1,Monday,26,2007,f,2007-06-01,2007-06-30
20070626,2007-06-26,2007,2,6,June,26,2,Tuesday,26,2007,f,2007-06-01,2007-06-30
20070627,2007-06-27,2007,2,6,June,27,3,Wednesday,26,2007,f,2007-06-01,2007-06-30
20070628,2007-06-28,2007,2,6,June,28,4,Thursday,26,2007,f,2007-06-01,2007-06-30
20070629,2007-06-29,2007,2,6,June,29,5,Friday,26,2007,f,2007-06-01,2007-06-30
20070630,2007-06-30,2007,2,6,June,30,6,Saturday,26,2007,t,2007-06-01,2007-06-30
20070701,2007-07-01,2007,3,7,July,1,7,Sunday,26,2007,t,2007-07-01,2007-07-31
20070702,2007-07-02,2007,3,7,July,2,1,Monday,27,2007,f,2007-07-01,2007-07-31
20070703,2007-07-03,2007,3,7,July,3,2,Tuesday,27,2007,f,2007-07-01,2007-07-31
20070704,2007-07-04,2007,3,7,July,4,3,Wednesday,27,2007,f,2007-07-01,2007-07-31
20070705,2007-07-05,2007,3,7,July,5,4,Thursday,27,2007,f,2007-07-01,2007-07-31
20070706,2007-07-06,2007,3,7,July,6,5,Friday,27,2007,f,2007-07-01,2007-07-31
20070707,2007-07-07,2007,3,7,July,7,6,Saturday,27,2007,t,2007-07-01,2007-07-31
